"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Persons with disability","2013",18.548,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Persons without disability","2013",7.427,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Total","2012",7.817,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Persons with disability","2012",21.209,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Persons without disability","2012",7.423,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Total","2012",8.247,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Persons with disability","2012",18.78,"Unreliable","Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Persons without disability","2012",7.974,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Total","2012",7.34,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Persons with disability","2012",23.31,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Persons without disability","2012",6.805,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Total","2011",7.743,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Persons with disability","2011",29.783,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Persons without disability","2011",7.124,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Total","2011",7.931,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Persons with disability","2011",24.253,"Unreliable","Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Persons without disability","2011",7.548,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Total","2011",7.534,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Persons with disability","2011",34.178,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Persons without disability","2011",6.648,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Total","2010",7.893,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Persons with disability","2010",19.808,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Persons without disability","2010",7.564,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Total","2010",7.981,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Persons with disability","2010",24.471,"Unreliable","Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Male","Disability status (Aggregate): Persons without disability","2010",7.601,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Total","2010",7.793,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Persons with disability","2010",16.088,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Female","Disability status (Aggregate): Persons without disability","2010",7.522,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Total","2009",8.599,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Persons with disability","2009",20.312,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Sweden","HIES - EU Statistics on Income and Living Conditions","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","Total","Disability status (Aggregate): Persons without disability","2009",8.346,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
